decision	ogid	ia_id	title	creator	reason
reject	rossi-carlo-1892-02-14	cihm_40342	Souvenirs d'un voyages en Orégon et en Californie [microform	Rossi, Louis	given-name mismatch
reject	rossi-vittorio-g-1898-01-08	cihm_40342	Souvenirs d'un voyages en Orégon et en Californie [microform	Rossi, Louis	given-name mismatch
reject	bernard-charles-1804-02-25	cihm_32762	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-jean-1888-07-30	cihm_32762	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-tristan-1866-09-07	cihm_32762	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-charles-1804-02-25	cihm_32644	Recueil de voyages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-jean-1888-07-30	cihm_32644	Recueil de voyages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-tristan-1866-09-07	cihm_32644	Recueil de voyages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-charles-1804-02-25	cihm_54560	Recueil de voiages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-jean-1888-07-30	cihm_54560	Recueil de voiages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-tristan-1866-09-07	cihm_54560	Recueil de voiages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	paris-gaston-1839-08-09	bulletinsetmmo0308sociuoft	Bulletins et mémoires - Société d'anthropologie de Paris	Société d'anthropologie de Paris	given-name mismatch
reject	paris-gaston-1839-08-09	bulletinsetmmo0311sociuoft	Bulletins et mémoires - Société d'anthropologie de Paris	Société d'anthropologie de Paris	given-name mismatch
reject	hermant-abel-1862-02-03	mmoiresdegodefro02herm	Mémoires de Godefroi Hermant sur l'histoire ecclésiastique d	Hermant, Godefroy, 1617-1690	given-name mismatch
reject	bernard-charles-1804-02-25	b33016471_0003	Recueil de voiages au nord, contenant divers mémoires très u	Bernard, Jean-Frédéric, 1683?-1744	given-name mismatch
reject	bernard-jean-1888-07-30	b33016471_0003	Recueil de voiages au nord, contenant divers mémoires très u	Bernard, Jean-Frédéric, 1683?-1744	given-name mismatch
reject	bernard-tristan-1866-09-07	b33016471_0003	Recueil de voiages au nord, contenant divers mémoires très u	Bernard, Jean-Frédéric, 1683?-1744	given-name mismatch
reject	fabre-emile-1869-03-24	bibliothquedumde01fabr	Bibliothèque du médecin-praticien, ou, Résumé général de tou	Fabre, Antoine François Hippolyte, 1797-1854, ed	given-name mismatch
reject	fabre-ferdinand-1827-06-09	bibliothquedumde01fabr	Bibliothèque du médecin-praticien, ou, Résumé général de tou	Fabre, Antoine François Hippolyte, 1797-1854, ed	given-name mismatch
reject	paris-gaston-1839-08-09	bub_gb_M0pFAAAAYAAJ	Memoires lus a la Sorbonne dans les seances extraordinaires 	Université de Paris	given-name mismatch
reject	fabre-emile-1869-03-24	b29324695_0011	Bibliothèque du médecin-praticien ou résumé général de tous 	Fabre, François, 1797-1854. no 96006840	given-name mismatch
reject	fabre-ferdinand-1827-06-09	b29324695_0011	Bibliothèque du médecin-praticien ou résumé général de tous 	Fabre, François, 1797-1854. no 96006840	given-name mismatch
reject	fabre-emile-1869-03-24	b29324695_0014	Bibliothèque du médecin-praticien ou résumé général de tous 	Fabre, François, 1797-1854. no 96006840	given-name mismatch
reject	fabre-ferdinand-1827-06-09	b29324695_0014	Bibliothèque du médecin-praticien ou résumé général de tous 	Fabre, François, 1797-1854. no 96006840	given-name mismatch
reject	smith-tomaso-1886-06-15	cihm_20436	Relation historique de l'expédition contre les Indiens de l'	Smith, William, 1727-1803	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm53arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	leroux-gaston-1868-05-06	in.ernet.dli.2015.317172	Recueil De Memoires	Leroux, Ernest, Ed.	given-name mismatch
reject	faure-elie-1873-04-04	souvenirsdumidi00faurgoog	Souvenirs du Midi : ou, L'Espagne, telle qu'elle est sous se	Faure, Raymond, 1786-1850	given-name mismatch
reject	faure-gabriel-1877-05-15	souvenirsdumidi00faurgoog	Souvenirs du Midi : ou, L'Espagne, telle qu'elle est sous se	Faure, Raymond, 1786-1850	given-name mismatch
accept	goncourt-edmond-1822-05-26	journaldesgonco04gonc	Journal des Goncourt : mémoires de la vie littéraire	Goncourt, Edmond de, 1822-1896	creator+wikidata-year
reject	goncourt-edmond-1822-05-26	journaldesgonco04gonc	Journal des Goncourt : mémoires de la vie littéraire	Goncourt, Jules de, 1830-1870	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm20arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm36arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm40arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	bernard-charles-1804-02-25	cihm_32645	Recueil de voiages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-jean-1888-07-30	cihm_32645	Recueil de voiages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-tristan-1866-09-07	cihm_32645	Recueil de voiages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	goncourt-edmond-1822-05-26	journaldesgoncou02goncuoft	Journal des Goncourt - Mémoires de la vie littéraire	Goncourt, Jules de, 1830-1870	given-name mismatch
accept	cheruel-pierre-1809-01-17	ssmmoirescompl04sain	Mémoires complets et authentiques du duc de Saint-Simon, sur	Chéruel, Pierre Adolphe, 1809-1891	creator+wikidata-year
reject	lefevre-frederic-1889-05-07	choixdechronique00buch	Choix de chroniques et mémoires sur l'histoire de France	Le Fèvre, Jean, seigneur de Saint-Remy, d. 1468	given-name mismatch
reject	paris-gaston-1839-08-09	bulletinsetmmoi17parigoog	Bulletins et mémoires	Société de chirurgie de Paris	given-name mismatch
reject	ducasse-andre-1894-07-23	bub_gb_Q78FAAAAQAAJ	Mémoires et correspondance politique et militaire du roi Jos	Du Casse, Albert, 1813-1893	given-name mismatch
reject	paris-gaston-1839-08-09	bulletinsetmmo406sociuoft	Bulletins et mémoires - Société d'anthropologie de Paris	Société d'anthropologie de Paris	given-name mismatch
reject	paris-gaston-1839-08-09	bulletinsetmmo408sociuoft	Bulletins et mémoires - Société d'anthropologie de Paris	Société d'anthropologie de Paris	given-name mismatch
reject	paris-gaston-1839-08-09	bub_gb_BkhFAAAAYAAJ	Memoires lus a la Sorbonne dans les seances extraordinaires 	Université de Paris	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm10arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm17arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	faure-elie-1873-04-04	souvenirsdunordo00faur	Souvenirs du Nord : ou, La guerre, la Russie, et les Russes 	Faure, Raymond, 1786-1850	given-name mismatch
reject	faure-gabriel-1877-05-15	souvenirsdunordo00faur	Souvenirs du Nord : ou, La guerre, la Russie, et les Russes 	Faure, Raymond, 1786-1850	given-name mismatch
reject	fabre-emile-1869-03-24	souvenirsentomol01fabruoft	Souvenirs entomologiques; études sur l'instinct et les moeur	Fabre, Jean-Henri, 1823-1915	given-name mismatch
reject	fabre-ferdinand-1827-06-09	souvenirsentomol01fabruoft	Souvenirs entomologiques; études sur l'instinct et les moeur	Fabre, Jean-Henri, 1823-1915	given-name mismatch
reject	fabre-emile-1869-03-24	souvenirsentomol03fabrs	Souvenirs entomologiques : études sur l'instinct et les moeu	Fabre, Jean-Henri, 1823-1915	given-name mismatch
reject	fabre-ferdinand-1827-06-09	souvenirsentomol03fabrs	Souvenirs entomologiques : études sur l'instinct et les moeu	Fabre, Jean-Henri, 1823-1915	given-name mismatch
reject	fabre-emile-1869-03-24	souvenirsentomol07fabr	Souvenirs entomologiques ... Études sur l'instinct et les mu	Fabre, Jean-Henri, 1823-1915	given-name mismatch
reject	fabre-ferdinand-1827-06-09	souvenirsentomol07fabr	Souvenirs entomologiques ... Études sur l'instinct et les mu	Fabre, Jean-Henri, 1823-1915	given-name mismatch
reject	fabre-emile-1869-03-24	souvenirsentomol08fabrs	Souvenirs entomologiques : études sur l'instinct et les moeu	Fabre, Jean-Henri, 1823-1915	given-name mismatch
reject	fabre-ferdinand-1827-06-09	souvenirsentomol08fabrs	Souvenirs entomologiques : études sur l'instinct et les moeu	Fabre, Jean-Henri, 1823-1915	given-name mismatch
reject	fabre-emile-1869-03-24	souvenirsentomol10fabruoft	Souvenirs entomologiques; études sur l'instinct et les moeur	Fabre, Jean-Henri, 1823-1915	given-name mismatch
reject	fabre-ferdinand-1827-06-09	souvenirsentomol10fabruoft	Souvenirs entomologiques; études sur l'instinct et les moeur	Fabre, Jean-Henri, 1823-1915	given-name mismatch
accept	houssaye-arsene-1814-03-28	souvenirsdejeune00hous_0	Souvenirs de jeunesse, 1850-1870	Houssaye, Arsène, 1815-1896	creator+wikidata-year
reject	feuillet-octave-1821-08-11	souvenirsetcorre00feui	Souvenirs et correspondances	Feuillet, Valérie Marie Elvire Dubois, 1832-1906	given-name mismatch
reject	martin-hans-1886-11-09	souvenirsdunmede0000mart	Souvenirs d'un médecin légiste	Martin, Raymond, 1914- ..	given-name mismatch
reject	martin-henri-1810-02-20	souvenirsdunmede0000mart	Souvenirs d'un médecin légiste	Martin, Raymond, 1914- ..	given-name mismatch
accept	souvestre-emile-1806-04-15	confessionsdun00souv	Confessions d'un ouvrier	Souvestre, Emile, 1806-1854	creator+wikidata-year
reject	bailly-jules-1832-12-13	collectiondesm15arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm38arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm39arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	ducasse-andre-1894-07-23	mmoiresetcorres09bonagoog	Memoires et correspondance du roi Jerome et de la reine Cath	Du Casse, Albert, 1813-1893, ed	given-name mismatch
reject	ducasse-andre-1894-07-23	mmoiresetcorre10joseuoft	Mémoires et correspondance politique et militaire du roi Jos	Du Casse, Albert, baron, 1813-1893	given-name mismatch
reject	nisard-desire-1806-03-20	mmoiresdegaras00gara	Mémoires de Garasse (François) de la compagnie de Jésus	Nisard, Charles, 1808-1889	given-name mismatch
reject	hermant-abel-1862-02-03	mmoiresdegodefro04herm	Mémoires de Godefroi Hermant sur l'histoire ecclésiastique d	Hermant, Godefroy, 1617-1690	given-name mismatch
reject	paris-gaston-1839-08-09	memoiresdelasoc01pari	Mémoires de la Société d'Histoire Naturelle de Paris	Société d'Histoire Naturelle de Paris	given-name mismatch
reject	bertrand-louis-1866-03-25	mavieentroisacte0000bert	Ma vie en trois actes : autobiographie	Bertrand, Janette, 1925-	given-name mismatch
reject	cheruel-pierre-1809-01-17	memoirescomplet07sain	Mémoires complets et authentiques du duc de Saint-Simon sur 	Chéruel, Adolphe, 1809-1891	given-name mismatch
reject	cheruel-pierre-1809-01-17	memoirescomplet12sain	Mémoires complets et authentiques du duc de Saint-Simon sur 	Chéruel, Adolphe, 1809-1891	given-name mismatch
reject	bertrand-louis-1866-03-25	memoiresdunmormo00bert	Memoires d'un Mormon	Bertrand, L. A. (Louis Alphonse), 1808-1875	given-name mismatch
reject	valori-gino-1890-04-30	memoiresnegoc01valo	Mémoires des négociations du marquis de Valori ... Accompagn	Valori, Guy Louis Henri, marquis de, 1692-1774	given-name mismatch
reject	valori-gino-1890-04-30	memoiresnegoc01valo	Mémoires des négociations du marquis de Valori ... Accompagn	Valori, marquis de (Henri Zosime), 1786-1859	given-name mismatch
reject	lorrain-jean-1855-08-09	memoiresdelasoci47soci	Mémoires de la Société d'archéologie lorraine et du Musée hi	Société d'archéologie lorraine et du Musée histori	given-name mismatch
reject	dumesnil-rene-1879-06-19	memoiresdestat03vill	Memoires d'estat	Du Mesnil, Tanneguy Basire, sieur, fl 1622, ed	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm10arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm17arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm30arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	paris-gaston-1839-08-09	bub_gb_KvBBAAAAYAAJ	Mémoires pour servir a l'histoire du droit public de la Fran	France. Cour des aides (Paris)	given-name mismatch
reject	paris-gaston-1839-08-09	bub_gb_Bq7OAAAAMAAJ	Mémoires de l'Acadêmie des sciences de l'Institut de France	Institut national des sciences et arts (Paris)	given-name mismatch
reject	bernard-charles-1804-02-25	cihm_32645	Recueil de voiages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-jean-1888-07-30	cihm_32645	Recueil de voiages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-tristan-1866-09-07	cihm_32645	Recueil de voiages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	goncourt-edmond-1822-05-26	journaldesgoncou02goncuoft	Journal des Goncourt - Mémoires de la vie littéraire	Goncourt, Jules de, 1830-1870	given-name mismatch
reject	leroux-gaston-1868-05-06	dli.ministry.15185	Journal asiatique ou recueil de memoires d’extraits et de no	Leroux, Ernest	given-name mismatch
reject	bernard-charles-1804-02-25	cihm_32761	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-jean-1888-07-30	cihm_32761	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-tristan-1866-09-07	cihm_32761	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-charles-1804-02-25	cihm_54561	Recueil de voyages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-jean-1888-07-30	cihm_54561	Recueil de voyages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-tristan-1866-09-07	cihm_54561	Recueil de voyages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	martin-hans-1886-11-09	cihm_08575	Un missionaire des Hurons, autobiographie du Père Chaumonot 	Martin, Félix, 1804-1886	given-name mismatch
reject	martin-henri-1810-02-20	cihm_08575	Un missionaire des Hurons, autobiographie du Père Chaumonot 	Martin, Félix, 1804-1886	given-name mismatch
accept	sue-eugene-1804-01-26	martinlenfanttro07sueeuoft	Martin l'enfant trouvé : ou, Les mémoires d'un valet de cham	Sue, Eugène, 1804-1857	creator+wikidata-year
reject	paris-gaston-1839-08-09	oeuvrescompltesd28622gut	Oeuvres complètes de lord Byron, Volume 7 comprenant ses mém	Paris, Paulin, 1800-1881 [Translator]	given-name mismatch
reject	fabre-emile-1869-03-24	b29324695_0011	Bibliothèque du médecin-praticien ou résumé général de tous 	Fabre, François, 1797-1854. no 96006840	given-name mismatch
reject	fabre-ferdinand-1827-06-09	b29324695_0011	Bibliothèque du médecin-praticien ou résumé général de tous 	Fabre, François, 1797-1854. no 96006840	given-name mismatch
reject	fabre-emile-1869-03-24	b29324695_0014	Bibliothèque du médecin-praticien ou résumé général de tous 	Fabre, François, 1797-1854. no 96006840	given-name mismatch
reject	fabre-ferdinand-1827-06-09	b29324695_0014	Bibliothèque du médecin-praticien ou résumé général de tous 	Fabre, François, 1797-1854. no 96006840	given-name mismatch
reject	bernard-charles-1804-02-25	mmoiresdunjeuneh0000tris	Mémoires d'un jeune homme rangé : roman	Bernard, Tristan, 1866-1947	given-name mismatch
reject	bernard-jean-1888-07-30	mmoiresdunjeuneh0000tris	Mémoires d'un jeune homme rangé : roman	Bernard, Tristan, 1866-1947	given-name mismatch
accept	bernard-tristan-1866-09-07	mmoiresdunjeuneh0000tris	Mémoires d'un jeune homme rangé : roman	Bernard, Tristan, 1866-1947	creator+wikidata-year
reject	paris-gaston-1839-08-09	oeuvrescompltesd30994gut	Oeuvres complètes de lord Byron, volume 10 comprenant ses mé	Paris, Paulin, 1800-1881 [Translator]	given-name mismatch
reject	dumesnil-rene-1879-06-19	memoiresdestat02vill	Memoires d'estat	Du Mesnil, Tanneguy Basire, sieur, fl 1622, ed	given-name mismatch
reject	lacroix-francis-1895-11-29	mmoirespourser01lacr	Mémoires pour servir à l'histoire de la révolution de Saint-	Lacroix, Pamphile, vicomte de, 1774-1842	given-name mismatch
reject	hermant-abel-1862-02-03	mmoiresdegodefro01herm	Mémoires de Godefroi Hermant sur l'histoire ecclésiastique d	Hermant, Godefroy, 1617-1690	given-name mismatch
reject	leroux-gaston-1868-05-06	dli.ministry.15237	Journal asiatique ou recueil de memoires d’extraits et de no	Leroux, Ernest	given-name mismatch
reject	leroux-gaston-1868-05-06	dli.ministry.15281	Journal asiatique ou recueil de memoires d’extraits et de no	Leroux, Ernest	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm58arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	lorrain-jean-1855-08-09	memoiresdelasoci25soci	Mémoires de la Société d'archéologie lorraine et du Musée hi	Société d'archéologie lorraine et du Musée histori	given-name mismatch
reject	lorrain-jean-1855-08-09	memoiresdelasoci39soci	Mémoires de la Société d'archéologie lorraine et du Musée hi	Société d'archéologie lorraine et du Musée histori	given-name mismatch
reject	cheruel-pierre-1809-01-17	memoirescomplet02sain	Mémoires complets et authentiques du duc de Saint-Simon sur 	Chéruel, Adolphe, 1809-1891	given-name mismatch
reject	lorrain-jean-1855-08-09	memoiresdelasoci45soci	Mémoires de la Société d'archéologie lorraine et du Musée hi	Société d'archéologie lorraine et du Musée histori	given-name mismatch
accept	soulie-frederic-1800-12-23	huitjoursaucht00souluoft	Huit jours au château : extrait des mémoires d'un jeune homm	Soulié, Frédéric, 1800-1847	creator+wikidata-year
reject	paris-gaston-1839-08-09	bulletinsetmmo0310sociuoft	Bulletins et mémoires - Société d'anthropologie de Paris	Société d'anthropologie de Paris	given-name mismatch
reject	droz-gustave-1832-06-09	8YSUP11649_2	Mémoires de Fauvel. Volume 2	Droz, Joseph (1773-1850)	given-name mismatch
reject	lorrain-jean-1855-08-09	A210054	Histoire de l'Académie Royale des Insriptions et Belles-Lett	Le Lorrain	given-name mismatch
reject	leroux-gaston-1868-05-06	in.ernet.dli.2015.317110	Recueil De Memoires	Leroux, Ernest, Ed.	given-name mismatch
reject	martin-hans-1886-11-09	cihm_08575	Un missionaire des Hurons, autobiographie du Père Chaumonot 	Martin, Félix, 1804-1886	given-name mismatch
reject	martin-henri-1810-02-20	cihm_08575	Un missionaire des Hurons, autobiographie du Père Chaumonot 	Martin, Félix, 1804-1886	given-name mismatch
reject	bernard-charles-1804-02-25	cihm_32761	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-jean-1888-07-30	cihm_32761	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-tristan-1866-09-07	cihm_32761	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
accept	davignon-henri-1879-08-23	delaprincessedec0000davi	De la Princesse de Clèves à Thérèse Desqueyroux ; essais	Davignon, Henri, vicomte, 1879-	creator+wikidata-year
reject	bernard-charles-1804-02-25	cihm_54560	Recueil de voiages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-jean-1888-07-30	cihm_54560	Recueil de voiages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-tristan-1866-09-07	cihm_54560	Recueil de voiages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-charles-1804-02-25	cihm_32644	Recueil de voyages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-jean-1888-07-30	cihm_32644	Recueil de voyages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-tristan-1866-09-07	cihm_32644	Recueil de voyages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	vogue-eugene-1848-02-25	mmoiresdumar04villuoft	Mémoires du maréchal de Villars;	Vogüé, Charles Jean Melchior, marquis de, 1829-191	given-name mismatch
reject	aulard-francois-1849-07-19	mmoiressecrets00fouruoft	Mémoires secrets de Fournier l'Américain : publiés pour la p	Aulard, F.-A. (François-Alphonse), 1849-1928	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm22arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	bertrand-louis-1866-03-25	guerredorientcam02napouoft	Guerre d'Orient : Campagnes de Égypte et de Syrie, 1798-1799	Bertrand, Henri-Gratien, comte, 1773-1844	given-name mismatch
reject	bernard-charles-1804-02-25	cihm_32762	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-jean-1888-07-30	cihm_32762	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-tristan-1866-09-07	cihm_32762	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
accept	souvestre-emile-1806-04-15	confessionsdunou00souvuoft	Confessions d'un ouvrier	Souvestre, Emile, 1806-1854	creator+wikidata-year
reject	marmier-xavier-1808-06-22	cihm_09908	A la maison [microforme] : études et souvenirs	Marmier, X. (Xavier), 1809-1892	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm03arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm07arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm54arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm51arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	leroux-gaston-1868-05-06	dli.ministry.15270	Journal asiatique ou recueil de memoires d’extraits et de no	Leroux, Ernest	given-name mismatch
reject	paris-gaston-1839-08-09	SocittroyaledagricultureParis1761Bnf34442702j	Recueil contenant les délibérations de la Société royale d'a	Société d'agriculture de Paris	given-name mismatch
reject	bernard-charles-1804-02-25	cihm_32642	Recueil de voyages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-jean-1888-07-30	cihm_32642	Recueil de voyages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-tristan-1866-09-07	cihm_32642	Recueil de voyages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bertrand-louis-1866-03-25	quaranteansdesou0000bert	Quarante ans de souvenirs politiques : Suite de Mémoires	Bertrand, Lionel, 1906-1979	given-name mismatch
reject	leroux-gaston-1868-05-06	dli.ministry.15222	Journal asiatique ou recueil de memoires d’extraits et de no	Leroux, Ernest	given-name mismatch
reject	leroux-gaston-1868-05-06	dli.ministry.15231	Journal asiatique ou recueil de memoires d’extraits et de no	Leroux, Ernest	given-name mismatch
reject	paris-gaston-1839-08-09	FNSPMA8E0100001Filigrane	08E010. Examens de 1880 : élèves de deuxième année, section 	Ecole libre des sciences politiques (Paris)	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm60arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	bourget-paul-1852-09-02	cihm_09863	Mémoires pour servir à l'histoire du chapitre de la cathédra	Bourget, Ignace, 1799-1885	given-name mismatch
reject	bailly-jules-1832-12-13	bub_gb_dcwQAAAAYAAJ	Mémoires d'un temoin de la révolution, ou, Journal des faits	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	rossi-carlo-1892-02-14	cihm_40342	Souvenirs d'un voyages en Orégon et en Californie [microform	Rossi, Louis	given-name mismatch
reject	rossi-vittorio-g-1898-01-08	cihm_40342	Souvenirs d'un voyages en Orégon et en Californie [microform	Rossi, Louis	given-name mismatch
accept	paris-gaston-1839-08-09	recueildemmoir00pariuoft	Recueil de mémoires philologiques présenté à Gaston Paris	Paris, Gaston Bruno Paulin, 1839-1903	creator+wikidata-year
reject	paris-gaston-1839-08-09	bulletinsetmmo0312sociuoft	Bulletins et mémoires - Société d'anthropologie de Paris	Société d'anthropologie de Paris	given-name mismatch
reject	paris-gaston-1839-08-09	bulletinsetmmo503sociuoft	Bulletins et mémoires - Société d'anthropologie de Paris	Société d'anthropologie de Paris	given-name mismatch
reject	bernard-charles-1804-02-25	carnetderouteech0000bern	Carnet de route (échos et souvenirs)	Bernard, Antoine, 1890-1969	given-name mismatch
reject	bernard-jean-1888-07-30	carnetderouteech0000bern	Carnet de route (échos et souvenirs)	Bernard, Antoine, 1890-1969	given-name mismatch
reject	bernard-tristan-1866-09-07	carnetderouteech0000bern	Carnet de route (échos et souvenirs)	Bernard, Antoine, 1890-1969	given-name mismatch
accept	feval-paul-1816-09-29	mariembaume01_202005	Le mari embaumé, souvenirs d'un page de M. de Vendôme	Paul Henri Corentin Féval	creator+wikidata-year
reject	paris-gaston-1839-08-09	s5bulletinsetmmo06sociuoft	Bulletins et mémoires - Société d'anthropologie de Paris	Société d'anthropologie de Paris	given-name mismatch
reject	hermant-abel-1862-02-03	mmoiresdegodefro02herm	Mémoires de Godefroi Hermant sur l'histoire ecclésiastique d	Hermant, Godefroy, 1617-1690	given-name mismatch
